,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32
3905,1073025.0,8000.0,12550.0, 60 months,12.99%,485.94,Department of Defense,9 years,RENT,60000.0,Verified,Current,credit_card,AR,13.42,0.0,0.0,8.0,0.0,656.0,23.0,0.0,3586.619764,12000.0,4278.41,0.0,19508.26,0.0,17241.82,0.0,0.0,A
3906,1264327.0,17625.0,1800.0, 36 months,14.27%,528.89,Grace & Growth Family Services,10+ years,MORTGAGE,33360.0,Verified,Fully Paid,credit_card,NY,4.77,0.0,0.0,12.0,0.0,54738.0,39.0,0.0,10226.36219,655.32,310.75,0.0,0.0,17.85770001,2066.24,0.0,0.0,D
3907,1270159.0,16000.0,5000.0, 36 months,12.42%,63.51,OMNI BERKSHIRE PLACE HOTEL,2 years,RENT,200000.0,Not Verified,Fully Paid,home_improvement,CA,3.89,2.0,2.0,8.0,0.0,10836.0,51.0,0.0,17952.27207,1509.66,666.06,0.0,0.0,0.0,261.32,0.0,0.0,B
3908,1076128.0,21000.0,4500.0, 36 months,11.71%,450.73,,8 years,RENT,120000.0,Source Verified,Fully Paid,debt_consolidation,FL,26.4,0.0,1.0,13.0,0.0,3429.0,12.0,0.0,32265.67237,4400.0,2239.8,0.0,0.0,0.0,1303.75,0.0,0.0,B
3909,1036324.0,14000.0,18250.0, 36 months,9.91%,250.33,SD 129,10+ years,RENT,45000.0,Not Verified,Fully Paid,debt_consolidation,VA,18.22,1.0,0.0,11.0,0.0,3926.0,13.0,0.0,13169.70586,7000.0,1975.21,0.0,578.86,0.0,4204.71,0.0,0.0,B
3910,1291305.0,8000.0,30750.0, 36 months,17.49%,849.94,AT and T,3 years,MORTGAGE,60000.0,Verified,Fully Paid,debt_consolidation,CA,22.17,0.0,1.0,5.0,0.0,7204.0,20.0,0.0,3805.019999,17000.0,1831.83,0.0,624.69,0.0,203.0,0.0,1.0,B
3911,1264635.0,20000.0,6900.0, 36 months,10.65%,456.99,Ymca,10+ years,MORTGAGE,48500.0,Verified,Current,major_purchase,AL,23.73,0.0,1.0,18.0,0.0,64186.0,18.0,0.0,9143.034204,5000.0,1907.35,0.0,0.0,0.0,14176.12,0.0,0.0,B
3912,1216871.0,11600.0,3500.0, 60 months,20.89%,97.72,Crossmark,4 years,RENT,140000.0,Verified,Charged Off,major_purchase,IL,20.53,0.0,0.0,5.0,0.0,7131.0,16.0,0.0,5800.460782,20000.0,836.6,0.0,0.0,0.0,1472.14,0.0,0.0,C
3913,1226766.0,3750.0,3600.0, 36 months,6.03%,773.01,,< 1 year,MORTGAGE,180000.0,Verified,Charged Off,debt_consolidation,KY,16.52,1.0,3.0,4.0,0.0,5535.0,20.0,0.0,17384.55998,19000.0,9692.33,0.0,0.0,0.0,303.16,0.0,0.0,B
3914,1264001.0,8000.0,20975.0, 60 months,10.65%,83.87,Park 52,10+ years,RENT,190000.0,Source Verified,Fully Paid,debt_consolidation,NY,24.18,0.0,0.0,10.0,0.0,17523.0,12.0,0.0,10618.71063,2000.0,431.96,0.0,0.0,0.0,17173.06,0.0,0.0,C
3915,1286814.0,18000.0,15000.0, 36 months,20.30%,158.77,R & K Hay Transport,4 years,RENT,23000.0,Verified,Fully Paid,medical,NY,14.46,0.0,0.0,13.0,0.0,0.0,14.0,0.0,18755.03269,19508.4,3010.92,30.0,0.0,0.0,5868.98,0.0,0.0,A
3916,1097646.0,15000.0,6000.0, 60 months,11.71%,966.75,Mimis Cafe,6 years,RENT,75000.0,Verified,Fully Paid,debt_consolidation,PA,12.12,2.0,2.0,5.0,0.0,17072.0,25.0,0.0,11489.51833,20000.0,3370.6,0.0,0.0,0.0,4323.43,0.0,0.0,A
3917,1023822.0,8500.0,12600.0, 36 months,6.03%,115.77,California Steel Industries,6 years,RENT,310000.0,Verified,Fully Paid,debt_consolidation,NM,3.73,0.0,0.0,10.0,0.0,103774.0,15.0,0.0,23003.75,23047.55,1328.05,30.00000005,0.0,0.0,14.67,0.0,0.0,D
3918,1062443.0,18000.0,30000.0, 36 months,16.77%,122.82,Morgan Run Golf Club,4 years,RENT,73500.0,Verified,Fully Paid,car,NY,27.73,1.0,0.0,9.0,0.0,8359.0,50.0,0.0,28379.72313,12000.0,514.52,0.0,0.0,0.0,4141.23,0.0,0.0,A
3919,1021067.0,6025.0,14000.0, 60 months,15.62%,147.31,Army,2 years,OWN,98280.0,Not Verified,Fully Paid,credit_card,CA,13.06,0.0,0.0,10.0,0.0,10112.0,7.0,0.0,16794.85414,8000.0,3632.77,0.0,874.07,0.0,3078.0,0.0,0.0,B
3920,1237713.0,5000.0,11300.0, 60 months,18.25%,48.86,Vitra Inc.,1 year,RENT,42000.0,Not Verified,Fully Paid,debt_consolidation,MD,22.09,0.0,1.0,8.0,0.0,7482.0,19.0,0.0,44613.54,3000.0,1199.1,0.0,0.0,0.0,2298.42,0.0,0.0,F
3921,1212287.0,32500.0,12000.0, 36 months,6.99%,548.66,Juniper Networks,4 years,RENT,92000.0,Not Verified,Fully Paid,car,MA,27.65,0.0,1.0,13.0,0.0,5576.0,33.0,0.0,12450.58,10000.0,852.21,0.0,0.0,0.0,500.23,0.0,0.0,D
3922,1254182.0,14000.0,12000.0, 36 months,6.03%,330.76,Siemens Industry Inc,1 year,MORTGAGE,54000.0,Verified,Fully Paid,credit_card,LA,6.4,3.0,1.0,5.0,0.0,14644.0,23.0,1294.99,12319.87661,12000.0,1390.37,0.0,0.0,0.0,2360.74,0.0,0.0,D
3923,1110318.0,7000.0,7200.0, 36 months,11.71%,304.08,BNSF,4 years,RENT,110000.0,Verified,Current,other,IL,22.6,0.0,1.0,6.0,0.0,6988.0,28.0,0.0,14306.99916,2179.8,232.09,0.0,333.57,0.0,7681.95,0.0,0.0,B
3924,1098953.0,24000.0,12000.0, 36 months,19.42%,673.72,new york city marshal,8 years,OWN,55000.0,Verified,Fully Paid,debt_consolidation,AZ,7.75,0.0,1.0,15.0,0.0,8013.0,44.0,0.0,19128.63874,6400.0,934.8,0.0,0.0,0.0,53.27,0.0,0.0,A
3925,1231227.0,3400.0,35000.0, 36 months,11.71%,114.01,Caroline County BD of ED,10+ years,RENT,48000.0,Verified,Fully Paid,debt_consolidation,TX,23.11,0.0,0.0,6.0,0.0,124386.0,7.0,0.0,8335.090001,16000.0,241.35,0.0,0.0,0.0,217.95,0.0,0.0,C
3926,808874.0,5000.0,32400.0, 60 months,15.99%,219.04,JPMorgan Chase,4 years,MORTGAGE,82296.0,Not Verified,Fully Paid,other,CA,5.75,0.0,0.0,5.0,0.0,10590.0,20.0,0.0,22610.98773,12000.0,2855.76,0.0,0.0,0.0,5599.8,0.0,0.0,C
3927,1052330.0,4000.0,8300.0, 60 months,18.64%,457.76,Community Health Systems,9 years,RENT,36500.0,Source Verified,Fully Paid,home_improvement,NC,19.13,0.0,1.0,7.0,0.0,2049.0,21.0,0.0,5953.67366,13106.47,1048.8,0.0,0.0,2.01,150.0,0.0,0.0,A
3928,1293775.0,10000.0,16000.0, 36 months,16.49%,368.45,BH Trucking Inc.,5 years,MORTGAGE,105000.0,Not Verified,Fully Paid,debt_consolidation,OH,21.77,0.0,0.0,9.0,0.0,8773.0,25.0,0.0,49147.08973,1949.92,945.33,0.0,0.0,0.0,286.18,0.0,0.0,D
3929,1204338.0,2000.0,18200.0, 36 months,6.99%,673.72,impax laboratory,10+ years,RENT,108000.0,Not Verified,Charged Off,debt_consolidation,NJ,1.89,0.0,3.0,12.0,0.0,6350.0,35.0,0.0,1251.06,8250.0,1790.2,0.0,0.0,0.760299999,283.18,0.0,1.0,A
3930,1192821.0,5000.0,10000.0, 36 months,14.27%,48.96,Apache Corporation,5 years,RENT,30000.0,Not Verified,Fully Paid,debt_consolidation,GA,16.56,0.0,1.0,15.0,0.0,13377.0,22.0,0.0,32170.58,6427.44,1038.03,0.0,150.58,0.0,3455.56,0.0,0.0,D
3931,1261059.0,28000.0,10000.0, 60 months,10.99%,93.34,Bodycote,7 years,OWN,63996.0,Not Verified,Fully Paid,small_business,GA,11.88,0.0,0.0,3.0,0.0,4899.0,23.0,0.0,17043.93699,35000.0,2655.42,0.0,0.0,0.0,4640.61,0.0,0.0,A
3932,1262870.0,2100.0,19000.0, 36 months,6.03%,109.66,PharmaNet,< 1 year,MORTGAGE,60996.0,Not Verified,Charged Off,debt_consolidation,UT,7.34,0.0,2.0,15.0,0.0,0.0,10.0,0.0,5680.4,16000.0,1669.09,0.0,0.0,0.0,445.61,0.0,0.0,C
3933,1027050.0,6000.0,13250.0, 60 months,10.65%,161.13,WilmerHale,8 years,RENT,95000.0,Source Verified,Fully Paid,debt_consolidation,MO,16.28,0.0,0.0,9.0,0.0,47930.0,8.0,0.0,3476.637796,6000.0,3385.05,0.0,0.0,0.0,2112.73,0.0,0.0,D
3934,1200507.0,7350.0,20500.0, 60 months,15.27%,106.75,BPL,2 years,MORTGAGE,54996.0,Source Verified,Fully Paid,debt_consolidation,OH,23.03,0.0,1.0,13.0,0.0,297.0,36.0,0.0,11600.98,2200.0,5722.05,0.0,0.0,0.0,377.77,0.0,0.0,C
3935,1249219.0,9000.0,22000.0, 36 months,17.49%,438.07,WESTOWER,10+ years,MORTGAGE,45504.0,Not Verified,Fully Paid,debt_consolidation,GA,2.86,0.0,0.0,6.0,0.0,18115.0,11.0,0.0,5984.863036,2903.76,8434.17,0.0,0.0,0.0,13911.77,0.0,0.0,A
3936,1094423.0,5300.0,6000.0, 60 months,10.99%,34.78,Somerset ISD,10+ years,MORTGAGE,48000.0,Source Verified,Current,debt_consolidation,NC,16.48,0.0,1.0,3.0,0.0,1340.0,18.0,0.0,4885.666061,16514.33,2437.16,0.0,10.41,298.9512,4056.54,0.0,0.0,G
3937,1283411.0,12000.0,20000.0, 36 months,12.69%,552.12,PRN Ambulance,10+ years,MORTGAGE,42000.0,Not Verified,Charged Off,debt_consolidation,PA,19.63,0.0,0.0,12.0,0.0,16912.0,12.0,0.0,8838.142085,12000.0,629.37,0.0,0.0,0.0,12284.84,0.0,0.0,E
3938,1268466.0,2100.0,12600.0, 36 months,13.99%,99.63,Miller & Wright Architects,1 year,OWN,60000.0,Not Verified,Fully Paid,debt_consolidation,NY,21.07,0.0,1.0,12.0,0.0,6333.0,14.0,0.0,3427.246473,13000.0,1825.04,0.0,0.0,224.1342,606.13,0.0,0.0,A
3939,1281351.0,1600.0,10200.0, 36 months,19.29%,534.66,College racquet club,< 1 year,RENT,65000.0,Not Verified,Fully Paid,credit_card,TX,8.39,0.0,3.0,9.0,0.0,1945.0,20.0,0.0,17830.36969,12770.25,2083.93,0.0,0.0,7.99,6855.85,0.0,0.0,B
3940,1088148.0,10000.0,10000.0, 36 months,13.49%,311.02,DHL Express,1 year,OWN,115000.0,Not Verified,Fully Paid,small_business,SC,12.77,0.0,3.0,10.0,0.0,29564.0,33.0,0.0,37424.3433,2856.1,755.55,0.0,0.0,0.0,133.42,0.0,0.0,C
3941,1287067.0,12025.0,9500.0, 36 months,8.90%,425.55,Boeing Commercial Airplanes,2 years,MORTGAGE,30000.0,Source Verified,Current,other,FL,14.91,0.0,3.0,14.0,0.0,3715.0,19.0,0.0,11808.70381,25000.0,5513.94,0.0,1788.75,12.08,296.0,0.0,0.0,B
3942,1235125.0,11200.0,4000.0, 60 months,14.27%,360.08,,10+ years,OWN,50000.0,Verified,Fully Paid,debt_consolidation,NY,18.72,1.0,3.0,10.0,1.0,17680.0,32.0,0.0,8936.269048,12000.0,390.65,0.0,0.0,0.0,12084.51,0.0,0.0,D
3943,1098961.0,20000.0,30000.0, 36 months,16.29%,382.95,East Penn Manufacturing,5 years,RENT,72000.0,Verified,Fully Paid,car,TX,11.67,0.0,3.0,13.0,0.0,5703.0,25.0,0.0,13706.09263,8000.0,2649.36,0.0,0.0,0.0,377.75,0.0,0.0,B
3944,1259669.0,21000.0,3500.0, 36 months,11.71%,127.02,Superior,7 years,MORTGAGE,136000.0,Not Verified,Fully Paid,debt_consolidation,CO,15.8,1.0,0.0,9.0,0.0,9428.0,17.0,0.0,26785.09,3946.3,405.59,14.9458926,0.0,0.0,325.51,0.0,0.0,A
3945,1292700.0,12000.0,5300.0, 36 months,16.29%,252.51,Phenomenex,6 years,RENT,45000.0,Source Verified,Charged Off,vacation,VA,12.44,0.0,2.0,4.0,0.0,1796.0,28.0,0.0,35691.5,7000.0,1475.95,0.0,0.0,0.0,11815.98,0.0,0.0,E
3946,1213256.0,9500.0,16000.0, 60 months,11.71%,368.45,Westat,2 years,OWN,43200.0,Verified,Fully Paid,credit_card,NJ,11.22,0.0,1.0,7.0,0.0,894.0,12.0,0.0,6667.772421,12625.0,576.37,0.0,0.0,0.0,4136.21,0.0,0.0,B
3947,1212716.0,30000.0,25000.0, 36 months,19.29%,171.55,Scholastic Inc.,10+ years,OWN,65000.0,Source Verified,Charged Off,vacation,TX,9.42,0.0,0.0,9.0,0.0,18707.0,21.0,0.0,11851.24,10416.64,77.48,0.0,0.0,0.0,386.26,0.0,1.0,E
3948,1220499.0,30000.0,8000.0, 36 months,9.91%,607.82,PNC Bank,4 years,RENT,51000.0,Source Verified,Fully Paid,major_purchase,NJ,20.45,0.0,2.0,3.0,0.0,7281.0,9.0,0.0,7170.996464,12000.0,483.35,0.0,170.67,0.0,231.21,0.0,0.0,B
3949,1023480.0,20000.0,3825.0, 60 months,10.65%,40.26,netjets aviation,5 years,RENT,25000.0,Verified,Fully Paid,wedding,OH,16.44,0.0,1.0,11.0,0.0,11620.0,25.0,0.0,15846.41003,6500.0,221.52,0.0,0.0,581.6934,4890.7,0.0,0.0,D
3950,1192739.0,2800.0,30000.0, 60 months,10.99%,553.63,Telcordia Technologies,7 years,RENT,127992.0,Source Verified,Fully Paid,debt_consolidation,AR,15.63,0.0,0.0,12.0,0.0,31299.0,28.0,0.0,9350.211715,35000.0,3388.18,0.0,0.0,0.0,4288.4,0.0,0.0,A
3951,1266093.0,12000.0,22975.0, 36 months,12.69%,370.48,Swedish Medical Center,6 years,RENT,65454.0,Not Verified,Fully Paid,home_improvement,CA,2.52,0.0,2.0,11.0,0.0,25464.0,33.0,0.0,5496.710001,28000.0,209.39,0.0,11528.56,0.0,53.89,0.0,0.0,B
3952,1298717.0,16275.0,10800.0, 36 months,16.77%,134.91,Philips,10+ years,RENT,47000.0,Verified,Fully Paid,home_improvement,NY,3.63,1.0,0.0,6.0,0.0,6303.0,31.0,0.0,16609.73,3835.76,1420.63,0.0,0.0,0.0,3979.59,0.0,0.0,A
3953,1081306.0,12000.0,4400.0, 36 months,12.42%,504.31,Penn Mutual Life Insurance Company,10+ years,MORTGAGE,70000.0,Not Verified,Fully Paid,debt_consolidation,GA,23.66,0.0,1.0,6.0,0.0,18601.0,42.0,0.0,4642.374867,4000.0,163.63,0.0,0.0,0.0,115.35,0.0,0.0,C
3954,1229163.0,3500.0,6500.0, 36 months,7.49%,512.13,Military,10+ years,RENT,75000.0,Not Verified,Charged Off,car,MO,11.6,0.0,0.0,8.0,0.0,2372.0,28.0,0.0,6435.602937,15000.0,3692.29,0.0,1157.55,0.0,2452.59,0.0,0.0,C
3955,1230403.0,10000.0,12000.0, 36 months,9.99%,777.75,Big Hollow Primary School,10+ years,RENT,35000.0,Not Verified,Fully Paid,wedding,IL,12.88,0.0,1.0,11.0,0.0,10526.0,13.0,0.0,6692.634145,14000.0,248.2,0.0,1261.83,0.0,932.17,0.0,0.0,B
3956,1200182.0,14000.0,16000.0, 36 months,13.49%,248.11,,5 years,RENT,55000.0,Source Verified,Fully Paid,debt_consolidation,CA,8.3,1.0,0.0,9.0,0.0,20517.0,19.0,0.0,7732.525946,23000.0,1586.64,0.0,0.0,0.0,21072.67,0.0,0.0,B
3957,1255476.0,9000.0,30000.0, 60 months,19.03%,124.0,Morgan Stanley Smith Barney,< 1 year,RENT,63919.2,Source Verified,Current,debt_consolidation,TX,12.87,0.0,2.0,11.0,0.0,554.0,11.0,0.0,1958.97,8000.0,455.88,0.0,0.0,0.0,223.11,0.0,0.0,F
3958,1022749.0,5000.0,12800.0, 60 months,6.03%,625.81,MG AUTO SALE CORP,10+ years,MORTGAGE,40000.0,Not Verified,Fully Paid,debt_consolidation,CA,23.64,0.0,0.0,10.0,0.0,7909.0,27.0,0.0,1161.06,8675.0,1920.94,0.0,0.0,0.0,198.14,0.0,0.0,A
3959,1052082.0,2500.0,18225.0, 36 months,18.25%,339.31,National research council,1 year,MORTGAGE,52000.0,Source Verified,Fully Paid,debt_consolidation,NY,16.36,0.0,0.0,6.0,0.0,96140.0,13.0,0.0,21288.90589,2000.0,2046.42,0.0,0.0,0.0,3983.83,0.0,0.0,B
3960,1030742.0,30000.0,16000.0, 36 months,15.23%,237.25,Jefferson Parish Public Schools,10+ years,MORTGAGE,45000.0,Verified,Fully Paid,credit_card,CA,0.9,0.0,1.0,6.0,0.0,11097.0,32.0,0.0,13439.87,5575.0,114.9,0.0,0.0,0.0,3236.59,0.0,0.0,A
3961,1070764.0,13200.0,14400.0, 60 months,7.90%,168.45,FedEx Office,3 years,MORTGAGE,40000.0,Not Verified,Fully Paid,debt_consolidation,NC,7.68,0.0,0.0,7.0,0.0,19445.0,28.0,0.0,17316.38001,14000.0,54.8,0.0,0.0,0.0,881.59,0.0,0.0,D
3962,1269948.0,35000.0,2400.0, 36 months,5.99%,449.15,TEMPLE INLAND,5 years,MORTGAGE,60500.0,Source Verified,Current,debt_consolidation,FL,14.28,0.0,2.0,10.0,0.0,5088.0,14.0,0.0,11754.71808,15000.0,1140.02,0.0,0.0,0.0,353.01,0.0,0.0,A
3963,1056704.0,10500.0,32000.0, 36 months,17.58%,362.97,GEICO,3 years,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,OH,0.0,0.0,5.0,3.0,0.0,9252.0,25.0,0.0,25241.99672,3000.0,4625.6,0.0,0.0,44.4744,6545.51,0.0,0.0,F
3964,1030687.0,15000.0,20000.0, 36 months,8.49%,618.19,QUEST DIAGNOSTICS,< 1 year,RENT,75000.0,Not Verified,Fully Paid,medical,GA,6.71,0.0,0.0,18.0,0.0,8031.0,41.0,0.0,6693.15,7450.0,1722.55,0.0,0.0,0.0,196.62,0.0,0.0,A
3965,1231716.0,8500.0,10000.0, 36 months,9.91%,539.14,East Jersey State Prison,6 years,RENT,21000.0,Verified,Charged Off,small_business,NY,18.37,0.0,1.0,6.0,0.0,30190.0,47.0,0.0,8517.6,18000.0,799.64,0.0,0.0,0.0,430.78,0.0,0.0,A
3966,1283154.0,18575.0,20000.0, 36 months,13.99%,136.49,Vitacost.com,7 years,MORTGAGE,47820.0,Source Verified,Fully Paid,house,CA,21.71,0.0,2.0,10.0,0.0,14345.0,6.0,0.0,11362.64078,18000.0,889.74,0.0,0.0,12.4299,483.33,0.0,0.0,D
3967,1276758.0,24000.0,30000.0, 60 months,12.42%,395.67,new york state department of corections ,3 years,MORTGAGE,180000.0,Verified,Current,wedding,MD,9.15,0.0,1.0,11.0,0.0,0.0,23.0,0.0,6717.960001,11500.0,2071.63,0.0,0.0,0.0,23537.75,0.0,0.0,B
3968,1260349.0,27000.0,25000.0, 36 months,16.77%,376.76,The Goodyear Tire & Rubber Co.,6 years,RENT,68232.0,Source Verified,Fully Paid,debt_consolidation,NC,15.21,0.0,0.0,22.0,0.0,4912.0,33.0,0.0,9771.92,3498.01,9293.02,0.0,0.0,0.0,28583.33,0.0,0.0,C
3969,1234926.0,5000.0,14400.0, 60 months,15.96%,763.83,Department of Veterans Affairs,8 years,RENT,52000.0,Not Verified,Fully Paid,wedding,GA,16.78,0.0,1.0,12.0,0.0,1039.0,13.0,0.0,20837.29996,1000.0,4066.78,0.0,0.0,6.26,370.77,0.0,0.0,F
3970,1271554.0,5075.0,13575.0, 36 months,9.91%,339.31,bloomspot,10+ years,MORTGAGE,51600.0,Verified,Current,vacation,CA,2.92,0.0,0.0,12.0,0.0,353.0,26.0,0.0,11469.37278,2310.05,634.85,0.0,0.0,0.0,8696.53,0.0,0.0,B
3971,1213555.0,12000.0,12000.0, 36 months,14.65%,174.65,NYP Holdings INC,5 years,MORTGAGE,18000.0,Verified,Fully Paid,debt_consolidation,CA,11.71,0.0,0.0,12.0,0.0,22329.0,17.0,0.0,15662.54801,16422.39,1029.51,0.0,326.31,0.0,600.17,0.0,1.0,B
3972,1231824.0,16000.0,9000.0, 60 months,14.65%,472.36,Oregon Health & Science University,10+ years,MORTGAGE,65000.0,Not Verified,Fully Paid,credit_card,NY,2.01,1.0,1.0,13.0,0.0,0.0,53.0,0.0,6534.333585,6000.0,3114.03,0.0,0.0,0.0,935.84,0.0,0.0,A
3973,1106073.0,10000.0,16100.0, 36 months,16.49%,1179.12,Kingwood Medical Center,5 years,RENT,30000.0,Not Verified,Fully Paid,debt_consolidation,NY,13.97,0.0,3.0,10.0,2.0,12052.0,24.0,0.0,4111.35,10625.0,1234.56,0.0,0.0,0.0,10602.36,0.0,0.0,C
3974,1082687.0,8000.0,35000.0, 36 months,15.96%,158.77,beer capitol,10+ years,MORTGAGE,170000.0,Not Verified,Fully Paid,other,NY,24.19,0.0,3.0,4.0,0.0,61.0,14.0,0.0,6715.323571,4000.0,280.33,0.0,0.0,0.0,349.85,0.0,0.0,D
3975,1210212.0,2500.0,29175.0, 36 months,10.65%,311.02,Consonus healthcare,1 year,RENT,60000.0,Verified,Fully Paid,home_improvement,CA,4.4,0.0,0.0,10.0,1.0,16449.0,12.0,0.0,9291.597478,5000.0,1331.23,0.0,0.0,0.0,145.89,0.0,0.0,B
3976,1235348.0,10000.0,4000.0, 60 months,16.77%,678.61,Verizon,10+ years,OWN,38000.0,Verified,Fully Paid,credit_card,CA,10.83,0.0,4.0,9.0,1.0,10142.0,25.0,0.0,23083.95,3000.0,1847.77,0.0,0.0,0.0,296.75,0.0,0.0,B
3977,1072149.0,15000.0,12000.0, 36 months,19.42%,386.7,SHAKER FLATS LANDSCAPING,8 years,RENT,12000.0,Verified,Fully Paid,wedding,TX,11.25,0.0,0.0,17.0,0.0,10532.0,9.0,2606.93,1396.17,2200.0,3517.51,0.0,0.0,0.0,2465.09,0.0,0.0,C
3978,1262143.0,7000.0,5825.0, 36 months,11.49%,200.5,PHI,10+ years,RENT,46000.0,Not Verified,Fully Paid,debt_consolidation,WA,18.81,0.0,0.0,16.0,0.0,21501.0,18.0,0.0,27471.01072,7748.35,4446.54,0.0,0.0,0.0,2606.46,0.0,1.0,B
3979,523086.0,5000.0,12000.0, 36 months,14.27%,342.74,The Illinois Institute of Art-Chicago,3 years,MORTGAGE,45000.0,Not Verified,Fully Paid,debt_consolidation,WA,10.31,0.0,0.0,6.0,0.0,8145.0,22.0,0.0,15295.08481,22000.0,1595.6,0.0,0.0,0.0,1048.87,0.0,0.0,A
3980,1268272.0,3000.0,3000.0, 36 months,9.99%,384.1,Infosys Limited,6 years,RENT,50000.0,Verified,Fully Paid,credit_card,TX,8.12,0.0,0.0,4.0,0.0,5094.0,12.0,0.0,6999.835828,711.65,286.67,0.0,0.0,0.0,618.75,0.0,0.0,E
3981,1048379.0,30000.0,31000.0, 36 months,9.99%,857.94,State Street Bank and Trust,< 1 year,RENT,24000.0,Verified,Fully Paid,debt_consolidation,MD,27.38,0.0,2.0,13.0,0.0,17939.0,13.0,0.0,43047.94878,8000.0,6327.2,0.0,0.0,0.0,8243.39,0.0,0.0,C
3982,1265732.0,4000.0,35000.0, 60 months,12.69%,496.14,Intelligent Decisions,,RENT,40000.0,Verified,Fully Paid,other,MI,4.06,0.0,2.0,17.0,0.0,128290.0,7.0,0.0,36924.99779,5600.0,21.66,0.0,0.0,0.0,295.09,0.0,0.0,B
3983,1194336.0,5000.0,7400.0, 36 months,14.79%,452.4,"Avenue Web Media, LLC",7 years,MORTGAGE,60000.0,Not Verified,Charged Off,major_purchase,NY,7.33,0.0,0.0,13.0,0.0,23706.0,3.0,0.0,13834.05639,10500.0,1738.82,0.0,0.0,0.0,1725.58,0.0,0.0,B
3984,1076987.0,4225.0,14125.0, 36 months,12.42%,366.45,saint francis hospital and medical cente,10+ years,RENT,124896.0,Source Verified,Charged Off,credit_card,NY,15.32,0.0,0.0,11.0,0.0,596.0,12.0,0.0,1755.22,14400.0,1038.24,0.0,0.0,0.0,15341.31,0.0,0.0,B
3985,1189353.0,12000.0,3000.0, 36 months,6.62%,874.93,Avports Management Inc,4 years,MORTGAGE,65353.0,Not Verified,Fully Paid,debt_consolidation,FL,6.98,0.0,0.0,8.0,0.0,32135.0,12.0,0.0,5953.68,2342.81,1990.88,0.0,0.0,0.0,5365.9,0.0,0.0,C
3986,1095277.0,13000.0,8000.0, 36 months,14.65%,158.13,CTA Digital,5 years,MORTGAGE,50000.0,Source Verified,Fully Paid,home_improvement,CT,8.45,0.0,3.0,13.0,0.0,96262.0,29.0,0.0,28759.91,2200.0,8214.46,0.0,0.0,0.0,21956.17,0.0,0.0,E
3987,1304742.0,12000.0,6000.0, 36 months,6.99%,256.67,us posal,2 years,MORTGAGE,105000.0,Not Verified,Charged Off,credit_card,OK,18.01,0.0,0.0,16.0,0.0,5800.0,18.0,0.0,22528.96085,10000.0,1880.9,0.0,0.0,0.0,139.24,0.0,0.0,A
3988,1050919.0,10625.0,12000.0, 36 months,9.91%,523.93,University of Florida,4 years,RENT,150000.0,Not Verified,Charged Off,debt_consolidation,TX,7.88,0.0,0.0,27.0,0.0,6768.0,40.0,0.0,8294.519574,1500.0,4254.72,0.0,0.0,0.0,1198.74,0.0,0.0,B
3989,1263408.0,15000.0,4425.0, 36 months,11.49%,468.17,R&R Partners,3 years,RENT,50400.0,Not Verified,Fully Paid,debt_consolidation,NH,10.85,0.0,1.0,7.0,0.0,17607.0,28.0,0.0,7219.044459,1749.27,2393.1,0.0,0.0,0.0,254.92,0.0,0.0,B
3990,1089659.0,5600.0,14600.0, 60 months,19.42%,330.76,,4 years,OWN,47000.0,Not Verified,Fully Paid,debt_consolidation,OH,23.58,0.0,1.0,11.0,0.0,10957.0,5.0,2248.45,20025.34671,3022.21,18852.06,0.0,0.0,0.0,5750.08,0.0,0.0,A
3991,1221106.0,3250.0,15000.0, 36 months,13.49%,212.78,Blue Nile,5 years,MORTGAGE,30000.0,Verified,Fully Paid,debt_consolidation,NJ,15.94,0.0,0.0,19.0,0.0,480.0,14.0,0.0,14288.77,6500.0,223.2,0.0,0.0,0.0,1335.92,0.0,0.0,B
3992,1127355.0,9800.0,3600.0, 60 months,11.99%,417.58,City of Kinston,10+ years,MORTGAGE,80000.0,Not Verified,Fully Paid,debt_consolidation,AK,2.09,1.0,0.0,4.0,0.0,1713.0,16.0,2169.29,5279.0,4900.0,2937.28,0.0,0.0,0.0,2728.64,0.0,0.0,C
3993,1271173.0,12000.0,14500.0, 36 months,18.25%,198.46,Exsilen USA,,RENT,55000.0,Verified,Fully Paid,home_improvement,IL,5.26,0.0,2.0,8.0,0.0,51942.0,13.0,207.56,15589.87998,10000.0,2822.44,0.0,0.0,0.0,8296.37,0.0,0.0,B
3994,1097150.0,20000.0,10000.0, 36 months,11.71%,193.7,Anaheim Regional Medical Center,,RENT,60000.0,Verified,Fully Paid,car,TX,6.19,0.0,2.0,6.0,0.0,1305.0,13.0,0.0,24830.7,1511.38,831.94,0.0,0.0,0.0,322.05,0.0,1.0,A
3995,1040051.0,10000.0,8000.0, 36 months,22.06%,77.34,GLAAD,7 years,RENT,30000.0,Verified,Charged Off,debt_consolidation,CO,19.71,0.0,0.0,3.0,0.0,23854.0,23.0,0.0,9083.54,7800.0,10007.5,0.0,0.0,0.0,29.44,0.0,0.0,B
